,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
25,UDGTV,29/01/2021,Realizan obras complementarias en ciclovía de Av. Guadalupe en Zapopan,playwright,playwright,113,5.08,https://udgtv.com/noticias/realizan-obras-complementarias-ciclovia-av-guadalupe-zapopan/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
26,Cronica Jalisco,31/01/2021,Comenzó la segunda etapa de obras en los 4.2 kilómetros de la ciclovía de la avenida Guadalupe,error,error,0,140.44,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-comenzo_la_segunda_etapa_de_obras_en_los_42_kilometros_de_la_ciclovia_de_la_avenida_guadalupe-106273-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06bf409590>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
29,Notisistema,02/02/2021,Por fin aparecen mantas de información sobre la ciclovía de Gigantes,playwright,playwright,252,5.87,https://www.notisistema.com/noticias/por-fin-aparecen-mantas-de-informacion-sobre-la-ciclovia-de-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
30,Notisistema,02/02/2021,Piden consulta pública sobre ciclovía en la calle Gigantes,playwright,playwright,252,5.9,https://www.notisistema.com/noticias/piden-consulta-publica-sobre-ciclovia-en-la-calle-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
32,Cronica Jalisco,04/02/2021,Grupos ciclistas avalan la nueva ciclovía en la calle Gigantes,error,error,0,141.38,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-grupos_ciclistas_avalan_la_nueva_ciclovia_en_la_calle_gigantes-106374-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06be0a6ad0>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
33,Notisistema,04/02/2021,Piden ciclistas aprovechar intervención en carretera a Chapala para construir una cicloví,playwright,playwright,252,5.97,https://www.notisistema.com/noticias/piden-ciclistas-aprovechar-intervencion-en-carretera-a-chapala-para-construir-una-ciclovia/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
34,Notisistema,04/02/2021,Empieza a tomar forma la ciclovía de la calle Gigantes,playwright,playwright,252,5.83,https://www.notisistema.com/noticias/empieza-a-tomar-forma-la-ciclovia-de-la-calle-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
35,Notisistema,04/02/2021,Voces a favor de crear un carril exclusivo en Hidalgo para bicis y trolebuses,playwright,playwright,252,5.88,https://www.notisistema.com/noticias/voces-a-favor-de-crear-un-carril-exclusivo-en-hidalgo-para-bicis-y-trolebuses/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
37,UDGTV,04/02/2021,Respaldan grupos ciclistas la nueva ciclovía de 6.4 kilómetros en la calle Gigantes,playwright,playwright,113,5.21,https://udgtv.com/noticias/respaldan-grupos-ciclistas-la-nueva-ciclovia-6-4-kilometros-la-calle-gigantes/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
39,Lider 919,05/02/2021,"Buscará Gustavo Flores, efectuar consulta ciudadana sobre la ciclovía de Gigantes",error,error,0,4.64,https://lider919.com/buscara-gustavo-flores-efectuar-consulta-ciudadana-sobre-la-ciclovia-de-gigantes,HTTP 404,
40,UDGTV,05/02/2021,Ciclistas señalan falta de señalética y cultura vial en ciclovía de calle Gigantes,playwright,playwright,113,6.54,https://udgtv.com/noticias/ciclistas-senalan-falta-senaletica-cultura-vial-ciclovia-calle-gigantes/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
44,Cronica Jalisco,07/02/2021,Ciclistas denuncian surgimiento de bandas especializadas en robo de bicicletas,error,error,0,138.46,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-ya_van_54_asaltos_a_ciclistas_tan_solo_en_enero_por_ello_realizan_rodada_por_la_seguridad-106411-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06be431090>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
46,Notisistema,09/02/2021,Inicia la disputa de la calle Gigantes: ciclovía o autos estacionados,playwright,playwright,252,5.55,https://www.notisistema.com/noticias/inicia-la-disputa-de-la-calle-gigantes-o-ciclovia-o-autos-estacionados/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
51,Notisistema,16/02/2021,Se disputa cada pedazo de la ciclovía de Gigantes,playwright,playwright,252,6.7,https://www.notisistema.com/noticias/se-disputa-cada-pedazo-de-la-ciclovia-de-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
53,Notisistema,18/02/2021,Denuncian daños al arbolado para construir ciclovía en Prolongación Mariano Otero,playwright,playwright,252,5.52,https://www.notisistema.com/noticias/denuncian-danos-al-arbolado-para-construir-ciclovia-en-prolongacion-mariano-otero/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
54,Notisistema,22/02/2021,Divide de opiniones la ciclovía de la calle Gigantes,playwright,playwright,252,5.38,https://www.notisistema.com/noticias/divide-de-opiniones-la-ciclovia-de-la-calle-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
55,Notisistema,25/02/2021,Sortea obstáculos la ciclovía de la calle Gigantes,playwright,playwright,252,5.04,https://www.notisistema.com/noticias/sortea-obstaculos-la-ciclovia-de-la-calle-gigantes/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
56,Notisistema,25/02/2021,Inicia construcción de ciclovía en avenida Malecón,playwright,playwright,252,4.73,https://www.notisistema.com/noticias/inicia-construccion-de-ciclovia-en-avenida-malecon/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
59,Cronica Jalisco,28/02/2021,"Actividad física toma los espacios del parque Rojo, tras dejar atrás restricciones por la pandemia",error,error,0,138.23,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-video_actividad_fisica_toma_los_espacios_del_parque_rojo_tras_dejar_atras_restricciones_por_la_pandemia-106896-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06be431a90>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
63,Tribunal bahia,01/03/2021,Complican obstáculos la circulación de la nueva ciclovía,error,error,0,10.39,https://tribunadelabahia.com.mx/noticias/puerto-vallarta/complican-obstaculos-la-circulacion-de-la-nueva-ciclovia-43626,HTTP 404,
70,Notisistema,08/04/2021,Vecinos de Camichines se oponen a ciclovía,playwright,playwright,252,6.79,https://www.notisistema.com/noticias/vecinos-de-camichines-se-oponen-a-ciclovia/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
72,Notisistema,09/04/2021,"Antes de ciclovías que pongan servicios, exigen vecinos",playwright,playwright,252,5.79,https://www.notisistema.com/noticias/antes-de-ciclovias-que-pongan-servicios-exigen-vecinos/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
76,Notisistema,24/04/2021,Vecinos de Providencia rechazan bicipuerto en Ontario y Manuel Acuña,playwright,playwright,252,5.5,https://www.notisistema.com/noticias/vecinos-de-providencia-rechazan-bicipuerto-en-ontario-y-manuel-acuna/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
77,Notisistema,27/04/2021,Ciclopuerto en Providencia sí fue socializado: Agencia Metropolitana para la Movilidad,playwright,playwright,252,5.85,https://www.notisistema.com/noticias/ciclopuerto-en-providencia-si-fue-socializado-agencia-metropolitana-para-la-movilidad/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
83,Notisistema,12/05/2021,Postes de luz invaden ciclovía en Zapopan,playwright,playwright,252,4.51,https://www.notisistema.com/noticias/postes-de-luz-invaden-ciclovia-en-zapopan/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
84,Lider 919,13/05/2021,Rechazan ciclistas de San Juan Cosalá cambios en ciclovía para sacarla de carretera a Chapala,error,error,0,4.74,https://lider919.com/rechazan-ciclistas-de-san-juan-cosala-cambios-en-ciclovia-para-sacarla-de-carretera-a-chapala,HTTP 404,
85,Lider 919,14/05/2021,"Frenan construcción de ciclovía en San Juan Cosalá para socializar obra, ante protesta",error,error,0,4.02,https://lider919.com/frenan-construccion-de-ciclovia-en-san-juan-cosala-para-socializar-obra-ante-protesta,HTTP 404,
87,Lider 919,21/05/2021,Supervisan ampliaciones del sistema «Mi Bici Pública»,error,error,0,4.84,https://lider919.com/supervisan-ampliaciones-del-sistema-mi-bici-publica,HTTP 404,
88,Notisistema,21/05/2021,Consideran confusa la señalética de la ciclovía de avenida Federalismo,playwright,playwright,252,5.11,https://www.notisistema.com/noticias/consideran-confusa-la-senaletica-de-la-ciclovia-de-avenida-federalismo/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
93,Notisistema,31/05/2021,Detrás del robo de bicicletas hay un mercado negro que opera en varias ciudades,playwright,playwright,252,5.22,https://www.notisistema.com/noticias/detras-del-robo-de-bicicletas-hay-un-mercado-negro-que-opera-en-varias-ciudades/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
94,Notisistema,01/06/2021,Pide la CEDHJ a Zapopan aumentar vigilancia en Mariano Otero ante alza de ataques contra ciclistas,playwright,playwright,252,4.8,https://www.notisistema.com/noticias/pide-la-cedhj-a-zapopan-aumentar-vigilancia-en-mariano-otero-ante-alza-de-ataques-contra-ciclistas/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
95,Notisistema,02/06/2021,Implementan operativo en Mariano Otero y Circuito JVC para inhibir atracos a ciclistas,playwright,playwright,252,4.21,https://www.notisistema.com/noticias/implementan-operativo-en-mariano-otero-y-circuito-jvc-para-inhibir-atracos-a-ciclistas/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
98,Notisistema,03/06/2021,Reanudan las obras de la ciclovía de avenida Revolución,playwright,playwright,252,5.22,https://www.notisistema.com/noticias/reanudan-las-obras-de-la-ciclovia-de-avenida-revolucion/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
99,Notisistema,03/06/2021,Vecinos de la ciclovía Revolución piden obras alternas para su colonia,playwright,playwright,252,5.56,https://www.notisistema.com/noticias/vecinos-de-la-ciclovia-revolucion-piden-obras-alternas-para-su-colonia/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
107,Notisistema,09/06/2021,Corrigen señalamientos de la ciclovía de avenida Federalismo,playwright,playwright,252,6.05,https://www.notisistema.com/noticias/corrigen-senalamientos-de-la-ciclovia-de-avenida-federalismo/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
113,Cronica Jalisco,14/06/2021,Suman voluntades para concretar ciclovías,error,error,0,139.3,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-suman_voluntades_para_concretar_ciclovias-108900-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06be54aad0>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
114,Notisistema,14/06/2021,"Pese al aumento de vigilancia, continúan los asaltos a ciclistas en Mariano Otero",playwright,playwright,252,5.88,https://www.notisistema.com/noticias/pese-al-aumento-de-vigilancia-continuan-los-asaltos-a-ciclistas-en-mariano-otero/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
116,Notisistema,16/06/2021,"Detienen a sujeto, presuntamente involucrado en ataques a ciclistas en Mariano Otero",playwright,playwright,252,5.79,https://www.notisistema.com/noticias/detienen-a-sujeto-presuntamente-involucrado-en-ataques-a-ciclistas-en-mariano-otero/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
119,Lider 919,06/07/2021,Recorrido ciclista al desnudo en Guadalajara se realizará el próximo sábado,error,error,0,4.65,https://lider919.com/recorrido-ciclista-al-desnudo-en-guadalajara-se-realizara-el-proximo-sabado,HTTP 404,
121,Notisistema,14/07/2021,Tumban árboles para que quepa la ciclovía de avenida Revolución,playwright,playwright,252,5.44,https://www.notisistema.com/noticias/tumban-arboles-para-que-quepa-la-ciclovia-de-avenida-revolucion/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
123,Notisistema,17/07/2021,Mujeres ciclistas sufren acoso al circular por Guadalajara,playwright,playwright,252,6.12,https://www.notisistema.com/noticias/mujeres-ciclistas-sufren-acoso-al-circular-por-guadalajara/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
126,Lider 919,30/07/2021,"Piden mejorar infraestructura para proteger a ciclistas, suman 9 fallecidos",error,error,0,5.3,https://lider919.com/148009-2,HTTP 404,
128,UDGTV,05/08/2021,Repuntan las muertes de ciclistas en percances con automóviles,playwright,playwright,113,6.45,https://udgtv.com/noticias/repuntan-las-muertes-ciclistas-percances-automoviles/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
129,UDGTV,08/08/2021,Tapatíos ignoran nuevas reglas para evitar contagios en el Centro y la Vía RecreActiva,playwright,playwright,113,4.76,https://udgtv.com/noticias/tapatios-ignoran-nuevas-reglas-evitar-contagios-centro-la-via-recreactiva/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
131,Notisistema,17/08/2021,Lluvias también afectan las ciclovías de la ciudad,playwright,playwright,252,6.28,https://www.notisistema.com/noticias/lluvias-tambien-afectan-las-ciclovias-de-la-ciudad/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
132,Notisistema,18/08/2021,Vecinos de Jardines del Bosque denuncian falta de mantenimiento de la ciclovía,playwright,playwright,252,5.87,https://www.notisistema.com/noticias/vecinos-de-jardines-del-bosque-denuncian-falta-de-mantenimiento-de-la-ciclovia/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
133,Notisistema,18/08/2021,Remplazan algunas quesadillas de ciclovías que pusieron al revés,playwright,playwright,252,5.35,https://www.notisistema.com/noticias/remplazan-algunas-quesadillas-de-ciclovias-que-pusieron-al-reves/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
134,Notisistema,19/08/2021,Niega SIOP que estén al revés las quesadillas de ciclovías que son remplazadas,playwright,playwright,252,5.09,https://www.notisistema.com/noticias/niega-siop-que-esten-al-reves-las-quesadillas-de-ciclovias-que-son-remplazadas/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
142,Crónica Jalisco,19/09/2021,Aumenta el uso de las bicicletas públicas; en agosto se registraron 525 nuevos usuarios,error,error,0,139.12,chrome-error://chromewebdata/,"ConnectTimeout: HTTPSConnectionPool(host='www.cronicajalisco.com', port=443): Max retries exceeded with url: /notas-aumenta_el_uso_de_las_bicicletas_publicas_en_agosto_se_registraron_525_nuevos_usuarios-110808-2021 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f06be54a210>, 'Connection to www.cronicajalisco.com timed out. (connect timeout=5)'))",
143,Lider 919,20/09/2021,El sistema de Mi Bici ya tiene más de 17 mil usuarios,error,error,0,5.28,https://lider919.com/el-sistema-de-mi-bici-ya-tiene-mas-de-17-mil-usuarios,HTTP 404,
144,UDGTV,21/09/2021,"Listas, laterales de Mariano Otero y Las Torres con ciclovía y parque lineal",playwright,playwright,113,6.12,https://udgtv.com/noticias/listas-laterales-mariano-otero-las-torres-ciclovia-parque-lineal/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
145,UDGTV,21/09/2021,Presume presidente de Jocotepec remodelación de ciclovía y carretera durante informe,playwright,playwright,113,4.35,https://udgtv.com/noticias/ocotlan-noticias/presume-presidente-jocotepec-remodelacion-ciclovia-carretera-informe/,HTTP 404,No se pudo encontrar la página solicitada. Esto podría ser un error ortográfico en la URL o una página eliminada.
151,Notisistema,07/10/2021,Por el carril del Macrobús también circulan ciclistas,playwright,playwright,252,7.32,https://www.notisistema.com/noticias/por-el-carril-del-macrobus-tambien-circulan-ciclistas/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
152,Notisistema,13/10/2021,Regresa el paseo ciclista de avenida Chapultepec,playwright,playwright,252,4.86,https://www.notisistema.com/noticias/regresa-el-paseo-ciclista-de-avenida-chapultepec/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
153,Notisistema,13/10/2021,Consideran riesgosa la ciclovía de Camichines en Tonalá,playwright,playwright,252,5.3,https://www.notisistema.com/noticias/consideran-riesgosa-la-ciclovia-de-camichines-en-tonala/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
155,Notisistema,27/10/2021,Ciclovía de avenida México tiene poca uniformidad,playwright,playwright,252,6.68,https://www.notisistema.com/noticias/ciclovia-de-avenida-mexico-tiene-poca-uniformidad/,HTTP 404,"Derechos Reservados - Notisistema 2018 |Defensoría de Audiencia|Aviso de Privacidad

Notisistema utiliza cookies para ofrecerte una mejor experiencia de navegación y entrega de publicidad. Al navegar en nuestro sitio aceptas las cookies que utilizamos."
