Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
62,UDGTV,03/06/2025,"Pese a críticas, Frangie mantendrá obras en ciclovía de Paseos del Sol",trafilatura,trafilatura,1455,0.46,https://udgtv.com/noticias/pese-a-criticas-frangie-mantendra-obras-en-ciclovia/272218,,"Guadalajara, Jalisco.
Para el alcalde de Zapopan, Juan José Frangie, la ciclovía de Paseos del Sol continuará con sus 3.5 kilómetros, una obra que comenzó con la adecuación de banquetas incluyentes. Justificó que fue una de las obras más votadas por las y los vecinos.
""Nosotros vamos a gobernar para la mayoría. No por 15 gentes vamos a dejar de hacer una obra. La verdad no ha causado problemas la primera parte que se inició y es una obra que quedo hermosa, tiene su ciclovía, pero en ningún momento está obstruyendo tráfico negocios ni nada de eso.
Es gente que no les gusta, pero yo prefiero escuchar a la mayoría que esa calle se continúe"".
Por otro lado, sin la participación del alcalde de Zapopan, Juan José Frangie, y con un alto nivel de abstencionismo ciudadano, las elecciones para elegir a juzgadores federales se llevaron a cabo con calma en el municipio.
- Para el alcalde, la forma en que se realizó este proceso no fue la adecuada, lo que explica la baja participación.
""Lo que tengo de información es que estuvo muy bajo, no llega al cinco o seis por ciento la participación en Zapopan. Esto quiere decir, que mucha gente no está de acuerdo en la forma a lo mejor en el fondo puede ser, pero yo creo que en la forma no es lo indicado.
Todo se mantuvo en orden, esto ya lo conocemos, jugar a la tómbola es muy difícil de jugar, bueno eso es una decisión federal, la verdad la respetamos. Pero la verdad yo en lo personal no fui a votar""."
63,Azteca Jalisco,03/06/2025,Día Mundial de la Bicicleta: ¿Cuántos kilómetros de ciclovía tiene el Área Metropolitana de Guadalajara?,trafilatura,trafilatura,1853,1.3,https://www.aztecajalisco.com/local/dia-mundial-la-bicicleta-objetivos-y-su-impacto-en-la-movilidad-urbana-guadalajara/,,"El 3 de junio se celebra el Día Mundial de la Bicicleta, jornada que busca reconocer la bicicleta como un medio de transporte sencillo, asequible, limpio y ecológico.
La fecha fue proclamada por la Asamblea General de las Naciones Unidas en 2018 con el objetivo de fomentar el uso de la bicicleta por sus beneficios a la salud física y mental, así como al medio ambiente.
Prevenir enfermedades, facilitar la inclusión social y la cultura de paz, así como reforzar la educación de los niños y jóvenes, forman parte de la conmemoración del Día Mundial de la Bicicleta.
TE PUEDE INTERESAR: La fascinante historia de la bicicleta: Pedaleando en el tiempo
¿Cuáles son las principales ciclovías del Área Metropolitana de Guadalajara?
En el Área Metropolitana de Guadalajara (AMG), la infraestructura ciclista ha experimentado un crecimiento significativo.
La red de ciclovías de la ciudad abarca 425 kilómetros, según reportes de MIDE Jalisco, actualizados a finales de 2024. Esto significa un aumento a comparación de los 178.15 kilómetros que había en 2019.
Entre las ciclovías más destacadas se encuentran:
- Calzada del Federalismo: esta ciclovía tiene una longitud de 8.85 kilómetros y recorre las zonas más céntricas de Guadalajara, de norte a sur.
- Javier Mina: creada en 2023, esta ciclovía de 7.1 kilómetros conecta el oriente de la ciudad con la zona Centro.
- Avenida Niños Héroes-Guadalupe: esta ciclovía conecta Guadalajara y Zapopan por más de 8 kilómetros.
- Paseo Alcalde: una de las rutas más transitadas de la ciudad, conecta diversos puntos clave de la zona Centro.
Estas ciclovías no solo promueven una movilidad más sostenible, sino que también contribuyen a la reducción de la congestión vehicular y mejoran la calidad del aire.
TE PUEDE INTERESAR: Calidad del aire en Jalisco: Estos son los daños que provoca la contaminación por ozono"
64,Quadratin,03/06/2025,Impulsan expansión de ciclovías en el AMG; agregarían 446 kilómetros,trafilatura,trafilatura,2748,0.24,https://jalisco.quadratin.com.mx/principal/impulsan-expansion-de-ciclovias-en-el-amg-agregarian-446-kilometros/,,"El museo del automóvil más grande de Jalisco abrirá sus puertas en octubre
                
                
Guadalajara, Jal. a 29 de agosto de 2026            
        
              03 de junio de 2025                  
            
 , 
             
              19:37 
            
          
            
            Redacción/Quadratín Jalisco            
          
        GUADALAJARA., 3 de junio de 2025.- El Instituto de Planeación y Gestión del Desarrollo del Área Metropolitana de Guadalajara (Imeplan) presentó una estrategia para ampliar la red de ciclovías en la metrópoli tapatía, con motivo del Día Mundial de la Bicicleta, que se conmemora cada 3 de junio.
La propuesta forma parte del Plan Integral de Movilidad Urbana Sustentable (PIMUS) y contempla la incorporación de 446 kilómetros adicionales de infraestructura para bicicletas y otros vehículos no motorizados, que se sumarán a los 347 kilómetros actualmente existentes. El objetivo es alcanzar un total de 793 kilómetros en un periodo de 15 años.
La red se desarrollará en cinco etapas, priorizando corredores estratégicos con alta conectividad, cercanía al transporte masivo y potencial para facilitar trayectos cotidianos en bicicleta. Entre las vialidades contempladas están Av. Federalismo, Av. 8 de Julio y Av. de las Américas, en Guadalajara y Zapopan; Av. Tonaltecas, en Tonalá; Prolongación Colón, en Tlaquepaque, y la carretera a El Salto.
La planificación se basa en el Índice de Dinamismo Ciclista, una herramienta desarrollada por Imeplan y la Secretaría de Infraestructura y Obra Pública (SIOP), que toma en cuenta factores como densidad poblacional y de empleo, conectividad vial, cercanía a estaciones de MiBici y obstáculos urbanos.
Además de las nuevas ciclovías, el PIMUS plantea acciones complementarias como ampliar la cobertura del sistema MiBici, construir bici estacionamientos en estaciones de transporte público, instalar racks portabicicletas en camiones y taxis, establecer bici escuelas y dar mantenimiento preventivo a toda la red.
Como ejemplo del avance en infraestructura ciclista, se destacó la renovación de la carretera a Chapala, que incluirá más de 10 kilómetros de ciclovía en su nuevo diseño vial.
Según estimaciones del propio Imeplan, estas acciones podrían aumentar el uso de la bicicleta en la ciudad del 1.9 al 8.9 por ciento para el año 2040.
Puede consultarse el contenido completo del PIMUS y los corredores ciclistas propuestos en bit.ly/PIMUS2024 o en las redes sociales del instituto (@imeplan).
Muere influencer serbia por quitarse el arnés durante vuelo de parapente
              
                                  
                
                 Inauguran InGenia, espacio único para creadores digitales y gamers"
65,Noticiaspv,30/05/2025,Transportistas de enormes camiones también invaden ciclovías,trafilatura,trafilatura,577,1.08,https://www.noticiaspv.com.mx/transportistas-de-enormes-camiones-tambien-invaden-ciclovias/,,"Obligan a los ciclistas exponerse al paso de las unidades vehiculares
Los transportistas de enormes camiones también invaden las ciclovías en calles y avenidas del municipio de Puerto Vallarta.
De esta manera, obligan a los ciclistas a exponerse al paso de todo tipo de unidades vehiculares.
Son escasas, pero existen las ciclovías para seguridad de muchos.
Lamentablemente, no todos las respetan y las invasiones son diario.
No bastan los señalamientos que indican la prohibición de invadir ciclovías y de dar preferencia al paso de las bicicletas o más claro No Estacionarse."
66,Notisistema,29/05/2025,Ciclovía y parque lineal de Av. Copérnico se construirá pese a oposición: Frangie,trafilatura,trafilatura,865,0.26,https://www.notisistema.com/noticias/ciclovia-y-parque-lineal-de-av-copernico-se-construira-pese-a-oposicion-frangie/,,"El presidente municipal de Zapopan Juan José Frangie informó que respecto a las manifestaciones de algunos vecinos de la colonia Paseos del Sol para que no se construya un parque lineal y una ciclovía en avenida Copérnico él no puede cancelar la obra pues son pocos los ciudadanos que lo exigen.
""Yo no puedo tomar decisiones por minoría ¿no? Son 15 gentes que desde la primera etapa que iniciamos, esta es una obra que ganó un concurso nacional, es una avenida y la pueden ver en la primera etapa que se hizo, en lo absoluto está obstruyendo el paso ni nada de eso, entonces son 15 gentes las que están inconformes no sé cuál sea la razón"".
El presidente, reitero que ya habían sostenido reuniones con los colonos desde la primera etapa del proyecto, igual que Cercanía Ciudadana, por lo que no hay un elemento conciso para detener la obra. (Por Usi Toledo Aguayo)"
68,UDGTV,12/05/2025,"Crear una ciclovía en avenida Patria y avalar un área natural, propone el Consejo Metropolitano",trafilatura,trafilatura,2932,0.36,https://udgtv.com/noticias/crear-una-ciclovia-en-avenida-patria-y-avalar-area-natural/269416,,"Guadalajara, Jalisco.
La apertura de una ciclovía en avenida Patria, un proyecto de agricultura urbana, la modernización de los ingresos carreteros a Guadalajara y dar reconocimiento como áreas naturales protegidos a Cerro del Tajo y el río Juanacatlán,
son algunos de los temas que se enlistaron para impulsarse en los siguientes tres años, entre el Congreso local y el Consejo Ciudadano Metropolitano.
Los proyectos se presentaron por parte de 17 consejeros ciudadanos que integran el Consejo Ciudadano Metropolitano, en una mesa de trabajo realizada en el Congreso local, con los diputados que integran la Comisión de Gestión Metropolitana y que preside la diputada del PRI, Alondra Fausto de León.
La reunión es un primer acercamiento entre las partes, quienes hicieron el compromiso de realizar un trabajo conjunto.
""Traen unos temas importantes para dar a conocer a los diputados, como son, la ciclovía de avenida Patria, como son los accesos carreteros y el sistema de agricultura urbana.
Sabemos que hay un desorden en el crecimiento urbano, la ciclovía si bien quita algo de movilidad a los automovilistas, tenemos problemas de movilidad graves, mas allá de que si son necesarias las ciclovías para impulsar su uso y mejorar los temas de calidad del aire"", precisó.
- La presidenta del Consejo Ciudadano Metropolitano (CCM), Alejandra Larios Villaseñor, refirió que apenas asumió el cargo hace dos meses.
""Soy consejera presidenta de este Consejo, a partir de la sesión del 10 de marzo, fui votada para ser la representante de este ente ciudadano y me honra representar a mis compañeros, ser la portavoz de este Consejo y les platicaremos sobre qué somos y que trabajos realizamos"", señaló.
Entre las propuestas planteadas por el CCM se encuentran la creación de una Agencia Metropolitana para el Manejo de Residuos Sólidos Urbanos; la protección de áreas naturales, como El Cerro del Tajo y El Bosque La Primavera; el reconocimiento del río Juanacatlán como área estatal protegida, y estrategias de prevención contra incendios forestales.
La diputada de Morena e integrante de la Comisión de Gestión Metropolitana, Marta Arizmendi, propuso que las sesiones de trabajo sean rotatorias en diversas zonas del Área Metropolitana de Guadalajara.
""Y propondría en esta mesa y con todo respeto a la presidenta y a los integrantes, que las próximas sesiones de la mesa la hagamos en sus zonas, en los diferentes municipios que integran este Consejo, para que conozcamos de manera directa
cuáles son las necesidades de sus zonas y que lo podamos trabajar -de una vez también- con nuestros presidentes municipales"", dijo.
La diputada Alondra Fausto aseguró que la voz ciudadana no solo será escuchada, sino incorporada activamente en la ejecución de la Agenda Metropolitana.
Acudieron consejeros de:
- Guadalajara
- Zapopan
- Tonalá
- Tlaquepaque
- Tlajomulco
- Zapotlanejo
- Juanacatlán
- El Salto
- Ixtlahuacaán de los Membrillos."
70,Publimetro,04/05/2025,Zapopan: Segunda etapa de ciclovía en Paseos del Sol comenzará en mayo,trafilatura,trafilatura,2069,0.92,https://www.publimetro.com.mx/jalisco/2025/05/04/zapopan-segunda-etapa-de-ciclovia-en-paseos-del-sol-comenzara-en-mayo/#google_vignette,,"La ciclovía de la colonia Paseos del Sol, de Zapopan, podría arrancar su segunda etapa este mes de mayo sobre la avenida Ladrón de Guevara con el objetivo de darle seguimiento a este proyecto que comenzó en noviembre de 2023 sobre la avenida Nicolás Copérnico.
El Gobierno de Zapopan tiene contemplado intervenir la continuación de la ciclovía de Ladrón de Guevara en el tramo que va de la calle Volcán Quinceo a Volcán Popocatépetl.
Ciclovía separada no disminuirá número de carriles
Con las nuevas obras de esta ciclovía separada se proyecta que esta se continúe como carril por el extremo derecho por cada sentido.
De la misma manera, esta ciclovía se continuará con 20 centímetros de espesor a base de concreto premezclado, además de que las banquetas se ensancharán y, en algunos puntos, habrá bolardos o postes.
Asimismo, se ha aclarado que se mantendrán tres carriles de circulación por sentido, además de que en el camellón central se construirán un parque lineal con bancas de concreto y duela de madera, barandal, así como un andador peatonal y arbolado.
Lanzan convocatoria con licitación de 800 mdp
El arranque de estas obras se tiene previsto para el próximo 15 de mayo, y se sabe que podrían extenderse por máximo 124 días, pues el término de esta segunda etapa se prevé para el mes de septiembre.
Cabe señalar que para la ejecución de este proyecto el Gobierno de Zapopan lanzó una licitación pública dentro de una convocatoria con una bolsa de 800 millones de pesos.
En el mismo proceso también se someten a concurso las etapas 2 y 3 del nodo vial de Avenida Patria y Universidad, cuyo arranque también lo contemplan el 15 de mayo para terminar el 30 de noviembre.
Recordemos que en 2024 las autoridades zapopanas compartieron que la meta es alcanzar la creación total de 43.4 km de ciclovías durante este 2025. Las mismas conectarán a Zapopan con el Área Metropolitana de Guadalajara (AMG) y así beneficiar a 25 millones de personas.
No olvides seguirnos a través de nuestro canal de WhatsApp para recibir la actualización de nuestras últimas noticias."
72,Pasajero 7,28/04/2025,Refuerzan mantenimiento de ciclovías en el Área Metropolitana de Guadalajara,trafilatura,trafilatura,3143,0.89,https://www.pasajero7.com/refuerzan-mantenimiento-ciclovias-en-area-metropolitana-guadalajara/,,"La Agencia Metropolitana de Infraestructura para la Movilidad (AMIM) implementó un programa intensivo de limpieza y mantenimiento en más de 20 ciclovías, con el objetivo de fortalecer la seguridad para los usuarios de bicicleta en la ciudad.
Durante el periodo vacacional de Semana Santa y Pascua, la AMIM desplegó cuadrillas de trabajadores para atender la infraestructura ciclista en el Área Metropolitana de Guadalajara (AMG), que cuenta actualmente con 342 kilómetros de ciclovías, de acuerdo con su último aforo y estudio. Según la agencia, en la red ciclista se registran diariamente un promedio de 52 mil viajes en bicicleta.
Limpieza y renovación de infraestructura ciclista
Entre las principales acciones realizadas se encuentran el retiro de escombros, basura y charcos, la poda de árboles que obstruían la visibilidad de los ciclistas y la renovación de señalamientos viales. Según el reporte oficial, la intervención alcanzó más de 20 tramos de ciclovía, incluyendo corredores como Javier Mina, Emilio Castelar, Paseo Alcalde, Revolución, López Cotilla, La Paz, Federalismo, Malecón y Arcos.
Las cuadrillas de mantenimiento, integradas por aproximadamente 30 personas, trabajaron en turnos matutinos y nocturnos para atender también los reportes ciudadanos, realizar podas menores y colocar nueva señalización horizontal en puntos críticos.
Manejo de residuos y composta
Los residuos vegetales y la hojarasca recolectados durante las jornadas de limpieza fueron trasladados al vivero municipal de Guadalajara para su procesamiento y conversión en composta, como parte de las políticas de aprovechamiento de residuos.
Renovación de señalización en escuelas
En paralelo, dentro del Programa de Educación en Seguridad Vial VÍA, la AMIM renovó la señalización horizontal en dos escuelas secundarias y una primaria ubicadas en la Zona Centro de Guadalajara. Estas acciones se llevaron a cabo en colaboración con la Cruz Roja Mexicana y con el apoyo de la fundación Total Energies México.
Los trabajos incluyeron la pinta de pasos peatonales, flechas de dirección, líneas amarillas, límites de velocidad y topes, con participación activa de estudiantes y personal educativo bajo la supervisión de las cuadrillas operativas.
Atención a reportes ciudadanos
La AMIM, responsable del señalamiento vertical y horizontal en las vialidades metropolitanas y avenidas de conexión regional, mantiene abiertos canales de atención para reportes sobre ciclovías. La ciudadanía puede comunicarse a través de las redes sociales oficiales @AgenciaAMIM en Facebook y X (antes Twitter), el chatbot de WhatsApp en el número 33-1514-5614 o mediante el enlace gobjal.mx/AMIMChat.
Te recomendamos leer más: LA FUERZA FEMENINA IMPULSA LA INDUSTRIA DEL AUTOTRANSPORTE
Desafíos en el mantenimiento de ciclovías
Aunque las acciones de limpieza representan un avance, el reto de garantizar una infraestructura ciclista segura y funcional en todo el AMG sigue vigente. El mantenimiento periódico y la atención a los reportes ciudadanos resultan esenciales para sostener la confianza de los usuarios y promover una movilidad activa y segura en el área metropolitana."
73,Lider 919,26/04/2025,Dan mantenimiento a infraestructura ciclista,trafilatura,trafilatura,1200,0.46,https://lider919.com/dan-mantenimiento-a-infraestructura-ciclista/,,"Con acciones como limpieza, retiro de escombros, podas menores y renovación del señalamiento, la Agencia Metropolitana de Infraestructura para la Movilidad del Área Metropolitana de Guadalajara (AMIM), puso en marcha un programa de mantenimiento permanente para la atención de la infraestructura ciclista.
Se informó que el Área Metropolitana de Guadalajara cuenta con 342 kilómetros de ciclovías, de acuerdo al último aforo y estudio ciclista realizado por AMIM, siendo que diariamente se realizan, en promedio, 52 mil viajes en bicicleta.
En total, dio mantenimiento a más de 20 ciclovías durante el periodo de Semana Santa y Pascua, entre éstas las ubicadas en Javier Mina, Emilio Castelar, Paseo Alcalde, Revolución, López Cotilla, La Paz, Federalismo, Malecón y Arcos.
En los sitios en los que el arbolado afectaba la visibilidad de las y los ciclistas, se realizaron podas menores para evitar que las ramas crezcan y obstaculicen el paso.
El despliegue de las cuadrillas de señalamientos de AMIM, conformadas por alrededor de 30 personas, se realizó sobre la infraestructura ciclista todos los días para llevar a cabo labores de mantenimiento, incluyendo el retiro de basura, hojas y escombros."
74,UDGTV,25/04/2025,Ciclistas de Guadalajara aprovechan vacaciones para usar vehículos con mayor confianza; demandan mayor educación vial a automovilistas y árboles,trafilatura,trafilatura,2660,0.45,https://udgtv.com/noticias/ciclistas-de-guadalajara-aprovechan-vacaciones-para-usar/267367,,"Guadalajara, Jalisco.
Aprovechando los últimos días de la Semana de Pascua, ciclistas de la Zona Metropolitana de Guadalajara se han animado a salir más a las calles, dado el poco flujo vehicular en comparación con otras épocas del año.
Sin embargo, estos han denunciado problemas de todo tipo, que van desde la falta de infraestructura hasta la de educación vial.
Luis Zurdo, ciclista por más de sesenta años, habló sobre los conflictos que estas personas mantienen con el resto de usuarios de las calles.
""Los automovilistas se han estacionado dentro de. No hay ninguna autoridad, salvo algunos quienes he visto que sí llaman la atención.
Recuerdo que en mi infancia nos daban educación vial, incluso Tránsito iba a las escuelas y nos decían [cosas] como ""procuren irse por las esquinas"". Se pasan por media calle"".
Con la temperatura ambiental creciendo en estas semanas, tanto peatones como ciclistas se ven más vulnerados ante problemas relacionados con el sol y la deshidratación.
Jonathan Ontiveros, ciclista quien usa dicho transporte para ir al trabajo, comentó sobre la calidad de las vías para ciclistas y de rus recomendaciones para cuidar su salud al aire libre.
""Vi que mejoró un tiempo, pero a partir de algunas administraciones las han dejado un poco en abandono.
Este abandono es en las señaléticas, en la limpieza y pues la falta de otras rutas para no exponer a los demás ciclistas"".
Además agregó que:
""Para evitar la deshidratación, trato de tomar agua antes de salir. Ya en el día, trato de usar protección solar para cuidar la piel. También usar electrolitos"".
Finalmente, Gleysis Camargo, usuaria del servicio MiBici, habló sobre su calidad en estos cuatro años que lleva usándolo.
""Es muy práctico. Por ejemplo, mi trabajo queda cerca de mi casa, y me voy en bicicleta. En camión, me tardaría el doble de tiempo en llegar a la casa"".
Y también dijo que:
""Siempre hay bicicletas, es muy raro que alguna esté dañada. El único inconveniente es que hay mucha gente quien no respeta la ciclovía"".
- De acuerdo con los usuarios consultados, la falta de árboles tanto en sus rutas como en el resto del Área Metropolitana de Guadalajara afecta negativamente su experiencia, dado que llega a limitar sus horarios de uso recreativo y contribuye al calentamiento de la ciudad.
Por: Emiliano Sedano
- Ciclistas de Guadalajara aprovechan vacaciones para usar vehículos con mayor confianza; demandan mayor educación vial a automovilistas y árboles- 24 abril, 2025
- Talent Land clausura su octava edición, anuncia expansión internacional y nacional - 24 abril, 2025
- Centro de Tlaquepaque, una opción turística para Semana de Pascua- 23 abril, 2025"
75,El Informador,25/04/2025,Fecha y ruta de la segunda rodada vía nocturna de Zapopan,trafilatura,trafilatura,3088,0.59,https://www.informador.mx/jalisco/Zapopan-Segunda-rodada-de-la-via-nocturna-esta-es-la-fecha-y-ruta-20250425-0099.html,,"Fecha y ruta de la segunda rodada vía nocturna de Zapopan
El gobierno de Zapopan y la Vía Recreactiva Zapopan organizan este año la segunda rodada de la Vía Nocturna Zapopan. A continuación, te contamos más detalles al respecto
Los registros para asistir a ""la segunda rodada vía nocturna de Zapopan estan abiertos. INSTAGRAM/ @viarecreactiva_zapopan
Por medio de redes oficiales de Vía Recreactiva de Zapopan y gobierno de Zapopan se invitó al público a asistir a ""la segunda rodada vía nocturna de Zapopan"". A pesar de que se trata de un evento de acceso libre, cabe resaltar que su cupo es limitado y se debe hacer un registro antes de participar.
Para registrarte a ""La segunda rodada de la Vía Nocturna Zapopan"", ingresa aquí.
Parte de las principales razones del registro es salvaguardar la seguridad de las y los participantes, teniendo información necesaria de ellas y ellos, además de tener el registro del número de personas que participarán y contar con un control efectivo en esta activación física.
¿Cuándo es la Segunda rodada de la vía nocturna Zapopan?
La cita será este miércoles 30 de abril en punto de las 8:30 p.m. en la explanada de los Arcos de Zapopan, con un recorrido de 9.3 kilómetros. El recorrido culminará a las 12:00 a.m.
Se trata de un recorrido especial, ya que está programado para el ""Día del Niño"". Es por eso que se invita a las y los participantes, especialmente niñas y niños, a asistir con un disfraz de su preferencia y convertir esta experiencia en algo único e inolvidable.
Lee también: Parque Rojo de Guadalajara está cerrado; ESTA es la razón
¿Cuál es la ruta de la Segunda rodada de la vía nocturna Zapopan?
El recorrido iniciará en la explanada de los Arcos de Zapopan; de ahí, se visitarán monumentos emblemáticos de la ciudad, tales como:
- El Pavo Real
- De esos polvos estos lodos
- Condición suspendida
- Y más
La rodada constará de una ruta especial con cierto orden, recorriendo:
- Av. de las Américas
- Av. Patria
- Retorno en Av. Patria
- Av. Patria
- Av. de las Américas
- Av. Obelisco
- Av. Manuel ívila Camacho
- írea Recreativa de estación Zapopan Centro
- Y finalmente, retorno a explanada de los Arcos de Zapopan
A continuación, te compartimos el mapa completo.
Entre las recomendaciones que puntualizaron en la publicación oficial, se especifica llevar bicicleta, casco y luces, ya que se tratará de una rodada nocturna.
También se recomienda llevar agua para su consumo o algún otro alimento energético.
Para más información sobre la segunda rodada nocturna, ingresa aquí
Haz este ""Día del Niño"" una fecha única y especial asistiendo a esta rodada nocturna, ocasión especial en donde chicos y grandes podrán divertirse de manera sana viviendo la segunda rodada vía nocturna de Zapopan.
Te puede interesar: Cineteca FICG: Cartelera de fin de semana
* * * Mantente al día con las noticias, únete a nuestro canal de WhatsApp * * *
AS
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
76,El Informador,23/04/2025,Inauguran nueva conexión peatonal y ciclista en el Bosque Pedagógico del Agua,trafilatura,trafilatura,6555,0.6,https://www.informador.mx/jalisco/Inauguran-nueva-conexion-peatonal-y-ciclista-en-el-Bosque-Pedagogico-del-Agua-20250423-0111.html,,"Inauguran nueva conexión peatonal y ciclista en el Bosque Pedagógico del Agua
se impulsará una inversión de 250 millones de pesos para dotar de juegos unidades y espacios públicos para que las familias enteras puedan acudir a ellos.
El nuevo puente para fortalecer la conectividad dentro del Bosque Pedagógico del Agua contó con una inversión de 11.4 millones de pesos. ESPECIAL / Gobierno de Zapopan
Con una inversión de 11.4 millones de pesos, autoridades de Zapopan y del Gobierno del Estado pusieron en marcha un nuevo puente para fortalecer la conectividad dentro del Bosque Pedagógico del Agua, en la zona conocida como Colomos III. Se trata de un corredor peatonal y ciclista que une las casetas de Los Jales, Santa Cecilia y Acueducto, ""parte de un esfuerzo más amplio por consolidar este espacio como un referente ambiental y social del municipio"", según consideraron las autoridades.
Durante la inauguración de esta obra, el director de Obras Públicas de Zapopan, Ismael Jáuregui, destacó que este bosque urbano es un logro que ha costado años de trabajo. ""Nos ha costado mucho ponerlo en el estatus en el que se encuentra hoy. Con esto no quiere decir que terminamos: hay mucho por hacer, todavía mucha infraestructura, mucha atención al arbolado, muchos procedimientos medioambientales que atender"", subrayó.
Jáuregui también recordó otras acciones recientes, como la construcción de un sistema de regulación e infiltración de aguas pluviales que controla cerca de 70 mil metros cúbicos, mitigando inundaciones en la zona de Atemajac y favoreciendo la recarga de mantos acuíferos. Además, se ha trabajado en infraestructura social que bordea el bosque: desde el parque lineal Santa Cecilia, la unidad deportiva Tecolandia, hasta la conexión peatonal con el Centro Metropolitano del Adulto Mayor.
Para el alcalde de Zapopan, Juan José Frangie, este puente es más que una obra de conectividad: representa seguridad, inclusión y continuidad. ""Esta obra ya era esperada. El gobernador Pablo Lemus nos lo venía pidiendo para mejorar la conexión de este lado, y hoy quedó excelente. Es parte de una inversión global de más de 250 millones de pesos que se ha destinado al bosque, al jardín botánico y a toda esta zona que seguimos recuperando. Y claro que falta, pero esto es parte de un proceso continuo que no se detiene"", dijo.
Lee: Detienen a presunto ""moto-sicario"" con arma de fuego en Villa Hidalgo
""Queremos que vengan las familias completas, que los niños disfruten, que este lugar sea también un espacio lúdico, no solo educativo y ambiental"", destacó.
El presidente municipal reconoció a los actores clave que han impulsado la transformación del Bosque Pedagógico del Agua, como el propio gobernador Pablo Lemus, a quien se refirió como el iniciador del proyecto desde su etapa como presidente municipal, y a figuras sociales clave en el proceso de recuperación de este predio tras alrededor de 10 años de lucha con un particular.
El gobernador de Jalisco, Pablo Lemus, reafirmó su compromiso con los espacios públicos y el medio ambiente. ""Este bosque no solo es un pulmón para Zapopan, es también una escuela viva. Lo imaginamos como un espacio pedagógico donde niñas y niños aprendan del entorno y lo respeten. Y no ha sido fácil, pero cuando hay voluntad política y amor por la ciudad, se logran cosas como estas. Hoy celebramos un paso más, pero el bosque sigue creciendo, sigue enseñando y sigue uniendo"", dijo.
Respecto de este nuevo punto de conexión, destacó que se trata no solo de un tema recreativo, sino de impacto social, que beneficiará a toda aquella persona que busque desplazarse a zonas cercanas, como lo es, por ejemplo, Atemajac.
Te puede interesar: Lemus garantiza abasto de agua en la ZMG
""Imagínense un trabajador que tiene que ir a su chamba en Plaza Patria o en Atemajac, en el mercado. Anteriormente tenía que rodear e irse, ya fuera por avenida Santa Margarita y bajar, o irse por toda avenida Acueducto, conectar avenida Patria y bajar. Ahora ya no, en bicicleta o caminando, pasan por aquí, bajan hasta la zona del arroyo, vuelta a la izquierda, llegan a avenida Palmas, en avenida Palmas tienen caminamientos enormes, zonas para bicicletas, conectan con la calle de Miguel León Portilla, llegan a Los Polvorines y se suben al parque lineal de avenida Patria que hicimos, y llegan directamente hasta Atemajac. Tiene un sentido social que se ahorran las personas hasta una hora en sus traslados y además son traslados sustentables"", destacó el mandatario estatal.
Además, Lemus reiteró el llamado a la ciudadanía para proteger el bosque ante la amenaza de incendios: ""Nueve de cada diez incendios son provocados. Necesitamos que todos se conviertan en guardianes del bosque. Si lo cuidamos juntos, este espacio será eterno"".
Por otra parte, el gobernador de Jalisco dio a conocer que durante su administración se impulsará una inversión de 250 millones de pesos para dotar de juegos unidades y espacios públicos para que las familias enteras puedan acudir a ellos.
""Queremos que vengan más niñas y niños a los espacios públicos. Vamos a implementar juegos infantiles en todos los parques y los bosques urbanos que maneja la agencia, pero he dado la instrucción de que no sean juegos infantiles por cubrir el requisito. Por ejemplo, le he pedido a Jaime Loy que aquí, en el bosque pedagógico El Agua, encontremos un lugar sombreado, pero que los juegos infantiles que traigamos aquí sean completamente rústicos y sobre todo compatibles con el medio ambiente, es decir, hechos de madera que sean completamente sustentables en un área sombreada para que la gente de Santa Margarita y de Tecolandia, además de ir a la unidad deportiva, vengan aquí a convivir también"", dijo el mandatario estatal.
También lee: Cierra convocatoria de ""Yo Jalisco Apoyo para el Transporte"" con récord de solicitudes
""Lo mismo para Colomos uno, pero juegos distintos para el Parque Metropolitano, para el Parque González Gallo, para el Parque Agua Azul, para todos estos espacios públicos grandes áreas de juegos infantiles de primer mundo como los que instalamos en el Parque de las Niñas y los Niños y de ahí nos vamos a ir a todas las unidades deportivas de los 125 municipios del Estado"", finalizó Lemus Navarro.
* * * Mantente al día con las noticias, únete a nuestro canal de Whatsapp * * *
OB
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
